water_saturation,water_relative_permeability,oil_relative_permeability,water_oil_capillary_pressure,iteration,N_w,N_o,coef_water,day,well_type,oil_prod,water_prod,gas_prod,res_vol_prod,oil_inj,water_inj,gas_inj,res_vol_inj
0.42,0.03,0.2796578686696341,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252216.0
0.48,0.04,0.21661801217032212,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,PROD,44515.9,0.0,352.5,287543.0,0.0,0.0,0.0,0.0
0.48,0.04,0.21661801217032212,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252216.0
0.54,0.07,0.16260965520760834,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,PROD,44515.9,0.0,352.5,287543.0,0.0,0.0,0.0,0.0
0.54,0.07,0.16260965520760834,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252216.0
0.6,0.11,0.11726438171043163,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,PROD,44515.9,0.0,352.5,287543.0,0.0,0.0,0.0,0.0
0.6,0.11,0.11726438171043163,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252216.0
0.66,0.16,0.08018030915937606,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,PROD,44515.9,0.0,352.5,287543.0,0.0,0.0,0.0,0.0
0.66,0.16,0.08018030915937606,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252216.0
0.72,0.23,0.05091316710725038,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,PROD,44515.9,0.0,352.5,287543.0,0.0,0.0,0.0,0.0
0.72,0.23,0.05091316710725038,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252216.0
0.78,0.31,0.028962789616771616,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,PROD,44515.9,0.0,352.5,287543.0,0.0,0.0,0.0,0.0
0.78,0.31,0.028962789616771616,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252216.0
0.84,0.42,0.013750935217929817,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,PROD,44515.9,0.0,352.5,287543.0,0.0,0.0,0.0,0.0
0.84,0.42,0.013750935217929817,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252216.0
0.91,0.58,0.0035796127586243593,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,PROD,44515.9,0.0,352.5,287543.0,0.0,0.0,0.0,0.0
0.91,0.58,0.0035796127586243593,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252216.0
1.0,0.84,0.0,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,PROD,44515.9,0.0,352.5,287543.0,0.0,0.0,0.0,0.0
1.0,0.84,0.0,0.0,2334,3.9928871519509004,2.339131179775932,0.84,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252216.0
0.12,0.0,0.5705967002945374,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.12,0.0,0.5705967002945374,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.18,0.0,0.41852454951138934,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.18,0.0,0.41852454951138934,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.24,0.0,0.2998331929959225,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.24,0.0,0.2998331929959225,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.3,0.0,0.20898774047806143,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.3,0.0,0.20898774047806143,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.36,0.01,0.14102814026841726,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.36,0.01,0.14102814026841726,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.42,0.02,0.09155105187855898,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.42,0.02,0.09155105187855898,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.48,0.03,0.056690738514157374,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.48,0.03,0.056690738514157374,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.54,0.05,0.03309882547203562,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.54,0.05,0.03309882547203562,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.6,0.07,0.017922726802632107,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.6,0.07,0.017922726802632107,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.66,0.1,0.008782479581557118,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.66,0.1,0.008782479581557118,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.72,0.14,0.0037456301776876764,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.72,0.14,0.0037456301776876764,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.78,0.2,0.0012996656676572105,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.78,0.2,0.0012996656676572105,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.84,0.26,0.0003212241360417874,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.84,0.26,0.0003212241360417874,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.91,0.36,2.5708253290530597e-05,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
0.91,0.36,2.5708253290530597e-05,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
1.0,0.53,0.0,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,PROD,43666.8,0.0,350.6,285422.0,0.0,0.0,0.0,0.0
1.0,0.53,0.0,0.0,2335,3.9928871519509004,4.389093524344645,0.53,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252717.9
0.12,0.0,0.5444097723269832,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.12,0.0,0.5444097723269832,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.18,0.0,0.38908671459095834,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.18,0.0,0.38908671459095834,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.24,0.0,0.27106731079517926,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.24,0.0,0.27106731079517926,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.3,0.01,0.1833125994195119,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.3,0.01,0.1833125994195119,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.36,0.01,0.11969455277896356,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.36,0.01,0.11969455277896356,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.42,0.03,0.07494109499588894,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.42,0.03,0.07494109499588894,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.48,0.05,0.04457995563510301,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.48,0.05,0.04457995563510301,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.54,0.08,0.024881220427036586,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.54,0.08,0.024881220427036586,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.6,0.11,0.012798407417159003,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.6,0.11,0.012798407417159003,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.66,0.17,0.005907850922041886,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.66,0.17,0.005907850922041886,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.72,0.24,0.0023461093320693792,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.72,0.24,0.0023461093320693792,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.78,0.33,0.0007450122061225377,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.78,0.33,0.0007450122061225377,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.84,0.44,0.00016379923241559063,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.84,0.44,0.00016379923241559063,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.91,0.6,1.0610675323099622e-05,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
0.91,0.6,1.0610675323099622e-05,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
1.0,0.88,0.0,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,PROD,43503.4,0.0,350.3,284897.3,0.0,0.0,0.0,0.0
1.0,0.88,0.0,0.0,2336,3.9928871519509004,4.756606592993991,0.88,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252744.6
0.12,0.0,0.6898179505687017,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.12,0.0,0.6898179505687017,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.18,0.0,0.5618862192174329,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.18,0.0,0.5618862192174329,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.24,0.0,0.4505987198924334,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.24,0.0,0.4505987198924334,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.3,0.0,0.3548495066063377,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.3,0.0,0.3548495066063377,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.36,0.01,0.27352426930139284,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.36,0.01,0.27352426930139284,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.42,0.02,0.2054995415958742,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.42,0.02,0.2054995415958742,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.48,0.03,0.14964175091492068,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.48,0.03,0.14964175091492068,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.54,0.05,0.10480605963784702,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.54,0.05,0.10480605963784702,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.6,0.07,0.06983492102471729,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.6,0.07,0.06983492102471729,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.66,0.1,0.04355623172660893,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.66,0.1,0.04355623172660893,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.72,0.15,0.024780887269513496,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.72,0.15,0.024780887269513496,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.78,0.2,0.012299399768062295,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.78,0.2,0.012299399768062295,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.84,0.27,0.004876916194528502,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.84,0.27,0.004876916194528502,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.91,0.38,0.0009168678066539047,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
0.91,0.38,0.0009168678066539047,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
1.0,0.55,0.0,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,PROD,44231.0,0.0,351.5,286010.5,0.0,0.0,0.0,0.0
1.0,0.55,0.0,0.0,2337,3.9928871519509004,2.904777927487073,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251820.1
0.12,0.0,0.8495114202281592,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.12,0.0,0.8495114202281592,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.18,0.0,0.7763203357920611,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.18,0.0,0.7763203357920611,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.24,0.0,0.704592762488752,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.24,0.0,0.704592762488752,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.3,0.0,0.634411631077569,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.3,0.0,0.634411631077569,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.36,0.01,0.5658720273695821,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.36,0.01,0.5658720273695821,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.42,0.02,0.4990842736198976,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.42,0.02,0.4990842736198976,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.48,0.03,0.43417818975169115,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.48,0.03,0.43417818975169115,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.54,0.05,0.3713091747124036,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.54,0.05,0.3713091747124036,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.6,0.07,0.3106672254713681,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.6,0.07,0.3106672254713681,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.66,0.1,0.252490970724359,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.66,0.1,0.252490970724359,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.72,0.15,0.19709090123363357,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.72,0.15,0.19709090123363357,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.78,0.2,0.14489115457204574,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.78,0.2,0.14489115457204574,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.84,0.27,0.09651412498207788,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.84,0.27,0.09651412498207788,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.91,0.38,0.04632220495420853,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
0.91,0.38,0.04632220495420853,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
1.0,0.55,0.0,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,PROD,45105.2,0.0,354.0,290115.4,0.0,0.0,0.0,0.0
1.0,0.55,0.0,0.0,2338,3.9928871519509004,1.2758319096468287,0.55,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252871.7
0.12,0.0,0.6690973884187804,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
0.12,0.0,0.6690973884187804,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251612.0
0.18,0.0,0.5359031989783033,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
0.18,0.0,0.5359031989783033,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251612.0
0.24,0.0,0.42204117140761843,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
0.24,0.0,0.42204117140761843,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251612.0
0.3,0.01,0.32590285356584303,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
0.3,0.01,0.32590285356584303,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251612.0
0.36,0.02,0.24589792788193243,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
0.36,0.02,0.24589792788193243,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251612.0
0.42,0.03,0.18045554079447967,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
0.42,0.03,0.18045554079447967,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251612.0
0.48,0.05,0.12802586389629336,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
0.48,0.05,0.12802586389629336,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251612.0
0.54,0.08,0.08708195561143839,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
0.54,0.08,0.08708195561143839,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251612.0
0.6,0.13,0.05612202318300045,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
0.6,0.13,0.05612202318300045,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251612.0
0.66,0.18,0.033672235661349796,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
0.66,0.18,0.033672235661349796,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251612.0
0.72,0.26,0.01829032750322825,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
0.72,0.26,0.01829032750322825,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,251612.0
0.78,0.36,0.008570400226178405,0.0,2339,3.9928871519509004,3.143354912573301,0.97,3650,PROD,44112.7,0.0,351.2,285426.7,0.0,0.0,0.0,0.0
